source,target
1193,478853
1193,522321
1195,570450
1195,614935
1195,614940
1195,677916
1195,697496
1195,1004938
1195,1268217
1195,1465824
1195,1594372
1196,72
1196,115
1196,1176
1196,30120
1196,30129
1196,1166
1196,1164
1196,1656
1196,30055
1196,30135
1196,30249
1196,30065
1196,30063
1196,133
1196,1180
1196,169
1196,30235
1196,1985
1196,19824
1196,1617
1196,30056
1196,4487
1196,30058
1196,30242
1196,30125
1196,129
1196,30059
1196,30126
1196,30131
1196,30123
1196,30062
1196,28621
1196,30132
1196,30133
1196,30247
1196,30248
1196,30231
1196,1224
1196,30134
1196,30064
1196,30246
1196,30127
1196,30124
1196,30122
1196,30121
1196,30128
1196,1163
1196,30119
1196,30244
1196,30130
1196,30237
1196,1898
1196,30761
1196,30762
1196,7290
1196,30763
1196,5612
1196,30764
1196,30765
1197,31187
1197,31188
1197,31189
1197,31192
1197,30913
1197,31193
1197,31191
1197,30909
1197,30899
1197,31450
1197,31119
1197,31120
1197,31195
1197,21546
1197,31197
1197,31447
1197,31199
1197,31208
1197,31348
1197,31399
1197,30982
1197,31362
1197,31201
1197,31363
1197,31386
1197,30987
1197,31108
1197,31118
1197,31388
1197,30916
1197,31445
1197,4472
1197,30991
1197,21547
1197,30898
1197,30988
1197,30912
1197,31115
1197,31111
1197,31392
1197,31448
1197,31116
1197,10917
1197,31107
1197,31449
1197,31483
1197,31441
1197,31437
1197,31382
1197,31365
1197,31384
1197,30911
1197,31435
1197,31354
1197,31396
1197,31395
1197,30996
1197,31440
1197,31444
1197,31452
1197,30904
1197,31389
1197,31366
1197,30984
1197,31385
1197,30900
1197,31455
1197,31112
1197,30990
1197,31391
1197,31394
1197,30907
1197,31393
1197,30986
1197,31190
1197,30905
1197,31443
1197,30903
1197,31355
1197,31439
1197,31356
1197,31357
1197,31360
1197,31198
1197,31352
1197,31368
1197,31358
1197,30997
1197,31361
1197,30901
1197,31379
1197,31204
1197,31380
1197,31383
1197,30952
1197,33013
1197,33015
1197,21342
1197,33017
1197,33293
1197,33295
1197,33297
1197,33298
1197,33299
1197,33300
1197,33301
1197,33302
1197,33303
1197,33304
1197,33305
1197,33306
1197,33307
1197,33308
1197,33309
1197,33310
1197,33311
1197,33312
1197,33313
1197,33314
1197,33375
1197,33376
1197,33377
1197,33378
1197,33379
1197,33380
1197,33381
1197,33382
1197,33383
1197,33384
1197,33385
1197,33386
1197,33387
1197,33389
1197,33390
1197,33392
1197,33393
1197,33395
1198,73
1198,544
1198,1000
1198,1202
1198,1190
1198,1175
1198,1147
1198,1181
1198,1183
1198,1136
1198,2086
1198,6660
1198,6705
1198,415
1198,6339
1198,2981
1198,19826
1198,1698
1198,523
1198,3316
1198,33753
1198,17910
1198,6927
1198,2910
1198,14895
1198,28251
1198,1400
1198,2856
1198,11608
1198,3462
1198,32144
1198,30233
1198,6720
1198,7266
1198,1605
1198,3307
1198,31122
1198,33745
1198,8356
1198,11407
1198,14919
1198,5412
1198,10268
1198,33705
1198,4821
1198,33548
1198,7762
1198,17658
1198,18085
1198,2548
1198,32371
1198,1415
1198,8582
1198,1416
1198,15342
1198,8158
1198,6502
1198,1169
1198,3942
1198,29631
1198,1505
1198,8315
1198,5145
1198,8336
1198,21712
1198,21585
1198,8466
1198,11534
1198,1644
1198,7272
1198,14394
1198,1664
1198,1821
1198,6481
1198,3321
1198,13260
1198,1418
1198,1683
1198,25949
1198,7285
1198,1440
1198,6621
1198,8333
1198,9602
1198,1185
1198,1027
1198,25834
1198,33756
1198,1054
1198,7468
1198,7661
1198,6649
1198,6850
1198,4026
1198,2871
1198,12249
1198,34068
1198,3063
1198,3279
1198,22324
1198,579
1198,6831
1198,15257
1198,11439
1198,9467
1198,13999
1198,14810
1198,3463
1198,17677
1198,152
1198,32909
1198,34581
1198,34582
1198,32208
1198,22044
1198,4962
1198,1637
1198,2358
1198,12161
1198,3039
1198,678
1198,1794
1198,10466
1198,15133
1198,2873
1198,34605
1198,17320
1198,170
1198,20429
1198,34606
1198,1335
1198,8899
1198,24191
1198,7768
1198,5032
1199,63
1199,115
1199,540
1199,957
1199,1121
1199,1161
1199,1269
1199,1171
1199,1624
1199,1864
1199,2045
1199,2257
1199,2914
1199,2847
1199,4623
1199,6407
1199,17171
1199,19809
1199,22266
1199,29736
1199,33729
1199,69455
1199,72806
1199,82474
1199,93521
1199,97546
1199,113904
1199,140954
1199,271182
1199,292711
1199,394582
1199,578866
1199,732365
1199,983579
1199,1324388
1199,1526844
1200,36
1200,115
1200,1298
1200,1166
1200,1171
1200,1895
1200,2351
1200,2624
1200,34923
1202,57
1202,73
1202,617
1202,5141
1202,3763
1202,614
1202,7489
1202,16952
1202,3851
1202,6092
1202,28040
1202,1159
1202,1487
1202,2782
1202,1169
1202,4793
1202,460
1202,26055
1202,1198
1202,2944
1202,27955
1202,46
1202,3462
1202,2586
1202,3085
1202,21403
1202,2778
1202,27953
1202,27874
1202,28036
1202,27779
1202,27782
1202,1794
1202,15507
1202,1190
1202,13609
1202,18632
1202,28037
1202,6405
1202,27958
1202,4136
1202,17333
1202,5168
1202,2259
1202,2603
1202,5363
1202,27502
1202,1273
1202,663
1202,21044
1202,1543
1202,4213
1202,6174
1202,27954
1202,17125
1202,25253
1202,1538
1202,27787
1202,2153
1202,27783
1202,27778
1202,1012
1202,23563
1202,28331
1202,1086
1202,1040
1202,3987
1202,28334
1202,17209
1202,126
1202,3417
1202,5675
1202,28337
1202,1291
1202,28339
1202,1244
1202,3168
1202,20034
1202,170
1202,28210
1202,2659
1202,2265
1202,28527
1202,20647
1202,7269
1203,28638
1204,8319
1204,13604
1204,16167
1204,41471
1204,43796
1204,51469
1204,51414
1204,51416
1204,108750
1204,109474
1204,110725
1204,145277
1204,179433
1204,187342
1204,198048
1204,271080
1204,301839
1204,354797
1204,438577
1204,465847
1204,477691
1204,496887
1204,574450
1204,593730
1204,607109
1204,607665
1204,659576
1204,690741
1204,690695
1204,728177
1204,760727
1204,819626
1204,823783
1204,896298
1204,994748
1204,1069356
1204,1095686
1204,1181784
1204,1489780
1204,1545130
1205,29377
1205,29496
1205,29380
1205,29499
1205,29337
1205,29373
1205,29498
1205,29369
1205,29372
1205,29501
1205,29365
1205,29370
1205,29491
1205,29336
1205,29371
1205,29374
1205,28972
1205,29314
1205,6263
1205,29316
1205,29328
1205,29366
1205,29375
1205,29320
1205,29215
1205,29367
1205,29493
1205,29218
1205,29368
1205,29503
1205,29213
1205,6690
1205,29227
1205,29230
1205,29333
1205,29378
1205,29335
1205,29497
1205,28984
1205,29495
1205,29502
1205,29339
1205,29379
1205,29376
1205,29504
1205,29738
1205,29740
1205,29742
1205,29743
1205,29744
1205,29745
1206,137
1206,135
1206,746
1206,1189
1206,1980
1206,28051
1206,3396
1206,30313
1206,15816
1206,30314
1206,30317
1206,22705
1206,4487
1206,7483
1206,24917
1206,30323
1206,30324
1206,27905
1206,30325
1206,8678
1206,7665
1206,1188
1206,30370
1206,30372
1207,57
1207,68
1207,115
1207,1041
1207,974
1207,1156
1207,1036
1207,1964
1207,2816
1207,2863
1207,3059
1207,4415
1207,4418
1207,5078
1207,6276
1207,6570
1207,16464
1207,25930
1207,25785
1207,31186
1207,32712
1207,32713
1207,108182
1207,373762
1208,279
1208,2476
1208,2863
1208,2981
1208,3403
1208,3473
1208,5378
1208,6649
1208,12423
1208,17586
1208,21435
1208,25156
1208,31398
1208,32927
1208,35771
1209,30659
1209,30643
1209,30653
1209,30835
1209,30833
1209,30827
1209,30831
1209,30646
1209,30719
1209,30716
1209,30829
1209,30713
1209,30708
1209,30722
1209,30838
1209,30825
1209,30822
1209,30657
1209,30658
1209,30647
1209,30650
1209,30648
1209,30584
1209,30645
1209,30823
1209,30824
1209,30660
1209,30654
1209,30714
1209,30839
1209,30651
1209,30571
1209,30697
1209,30715
1209,30830
1209,30834
1209,30828
1209,30702
1209,30837
1209,30649
1209,30644
1209,30718
1209,30703
1209,30705
1209,30717
1209,30699
1209,30836
1209,30652
1209,30712
1209,30655
1209,30696
1209,30720
1209,30710
1209,30721
1209,30821
1209,30707
1209,31128
1209,31129
1209,31130
1209,31218
1209,31219
1209,31220
1209,31221
1209,31222
1209,31223
1209,31224
1209,31225
1209,31226
1209,31227
1209,31228
1209,26162
1209,31229
1209,31230
1209,31231
1209,31232
1209,31233
1209,31234
1209,31235
1209,31236
1210,79
1210,115
1210,58
1210,156
1210,91
1210,458
1210,559
1210,538
1210,862
1210,1100
1210,1161
1210,5799
1210,8434
1210,32727
1210,32317
1210,1158
1210,532
1210,32152
1210,1715
1210,7637
1210,32316
1210,6660
1210,3984
1210,32874
1210,14886
1210,4294
1210,31523
1210,5828
1210,12520
1210,32123
1210,32304
1210,10501
1210,2132
1210,31770
1210,31776
1210,31775
1210,1139
1210,30388
1210,31814
1210,30328
1210,4673
1210,1600
1210,32195
1210,29239
1210,31524
1210,5649
1210,21209
1210,32870
1210,2473
1210,2357
1210,3417
1210,2972
1210,31729
1210,3113
1210,31333
1210,32154
1210,32810
1210,32725
1210,6966
1210,1823
1210,2603
1210,3365
1210,1669
1210,7735
1210,6405
1210,32124
1210,3422
1210,54
1210,4487
1210,22223
1210,32148
1210,18999
1210,32872
1210,27874
1210,2371
1210,1396
1210,33166
1210,1543
1210,3174
1210,33167
1210,3383
1210,11598
1210,33233
1210,1613
1210,33235
1210,33236
1210,3169
1210,28270
1210,2029
1210,721
1210,10488
1211,34
1211,512
1211,832
1211,1247
1211,1221
1211,1223
1211,29782
1211,29784
1211,23550
1211,30754
1211,1225
1211,602
1211,11334
1211,1259
1211,917
1211,5769
1211,11339
1211,3626
1211,29790
1212,34
1212,1220
1212,1223
1212,33557
1212,29480
1212,29477
1212,29411
1212,33555
1212,33561
1212,30643
1212,33562
1212,33491
1212,33493
1212,33484
1212,27862
1212,33494
1212,29470
1212,33558
1212,33488
1212,33492
1212,33556
1212,33560
1212,29484
1212,33489
1212,33559
1212,33490
1212,29472
1212,1215
1212,30644
1212,33495
1212,1238
1212,29693
1212,34676
1212,34677
1212,34680
1212,34682
1212,29418
1212,34736
1212,34739
1212,34743
1212,18535
1212,29482
1212,34845
1212,34847
1212,4838
1212,34849
1212,34850
1212,34851
1212,7519
1212,29424
1212,34853
1212,34854
1212,34855
1212,29690
1213,34
1213,75
1213,268
1213,1220
1213,1235
1213,1223
1213,1216
1213,2233
1213,6755
1213,13425
1213,18182
1213,20392
1213,24844
1213,29482
1213,29472
1213,29690
1213,33556
1213,34742
1213,35797
1213,38604
1213,40977
1213,57971
1213,63777
1213,69024
1213,76878
1213,79013
1213,81497
1213,98174
1213,107162
1213,107450
1213,107792
1213,114829
1213,123421
1213,145978
1213,148186
1213,163799
1213,165831
1213,165778
1213,183048
1213,194691
1213,209308
1213,226537
1213,230890
1213,246223
1213,263758
1213,281919
1213,285160
1213,285211
1213,303389
1213,305946
1213,309883
1213,324132
1213,371829
1213,467260
1213,600110
1213,645289
1213,673991
1213,709259
1213,821953
1213,845919
1213,846998
1213,939405
1213,1149801
1214,34
1214,423
1214,503
1214,619
1214,1262
1214,1240
1214,35353
1214,13494
1214,5769
1214,35352
1214,16288
1214,35301
1214,35348
1214,35303
1214,22601
1214,4073
1214,35299
1214,16527
1214,4135
1214,14826
1214,10271
1214,35296
1214,10783
1214,2998
1214,8180
1214,3178
1214,25056
1214,35350
1214,35302
1214,35342
1214,11953
1214,3176
1214,11837
1214,35300
1214,23809
1214,1718
1214,17209
1214,35298
1214,35351
1214,11849
1214,8172
1214,18445
1214,606
1214,29931
1214,35420
1214,14621
1214,11820
1214,35634
1214,632
1214,35635
1214,29257
1214,4207
1214,35636
1214,33726
1214,584
1214,29950
1214,35639
1214,29429
1214,25678
1214,867
1214,4852
1214,3371
1214,32464
1215,34
1215,75
1215,268
1215,1220
1215,1235
1215,1223
1215,1212
1215,1216
1215,2233
1215,5069
1215,6755
1215,11712
1215,13425
1215,18182
1215,18535
1215,18989
1215,20392
1215,24844
1215,29418
1215,29420
1215,29482
1215,29472
1215,29484
1215,29416
1215,33051
1215,33052
1215,32941
1215,33486
1215,33556
1215,34742
1215,34739
1215,35797
1215,38350
1215,38624
1215,38604
1215,38741
1215,40977
1215,41788
1215,49033
1215,49561
1215,49909
1215,57971
1215,63777
1215,69024
1215,76878
1215,79013
1215,80555
1215,81497
1215,89945
1215,92479
1215,93710
1215,94850
1215,98167
1215,98174
1215,107162
1215,107450
1215,107792
1215,107888
1215,113937
1215,114829
1215,116904
1215,119618
1215,121068
1215,123421
1215,145978
1215,148186
1215,148660
1215,163799
1215,165831
1215,165778
1215,175369
1215,183048
1215,183499
1215,190434
1215,190591
1215,190781
1215,191464
1215,191711
1215,194687
1215,194691
1215,209308
1215,213580
1215,226537
1215,228213
1215,228011
1215,228907
1215,228810
1215,230890
1215,243621
1215,246223
1215,251023
1215,256102
1215,256479
1215,263758
1215,265691
1215,281919
1215,285160
1215,285211
1215,298513
1215,303389
1215,305946
1215,309883
1215,318112
1215,319242
1215,319786
1215,324132
1215,371829
1215,392163
1215,397234
1215,458922
1215,467260
1215,478751
1215,594695
1215,600110
1215,601872
1215,645289
1215,673991
1215,709259
1215,821953
1215,845919
1215,846998
1215,939405
1215,1149801
1215,1173025
1215,1304209
1216,34
1216,1220
1216,1223
1216,1212
1216,29477
1216,2879
1216,35947
1216,29468
1216,34337
1216,2587
1216,1215
1216,35987
1216,1238
1216,16434
1216,2233
1216,33556
1216,14621
1216,14866
1217,34
1217,67
1217,832
1217,1239
1217,1229
1217,3139
1217,4951
1217,14211
1217,32189
1217,44041
1217,53391
1217,84378
1217,116091
1217,143127
1217,226599
1217,1017296
1218,34
1218,1114
1218,1247
1218,1232
1218,1278
1218,1221
1218,1237
1218,1222
1218,1223
1218,1260
1218,1886
1218,2862
1218,2916
1218,3377
1218,5676
1218,5809
1218,5981
1218,8117
1218,8141
1218,8636
1218,12479
1218,14513
1218,17336
1218,20644
1218,20865
1218,21814
1218,22504
1218,24451
1218,27495
1218,30706
1218,30806
1218,30931
1218,34954
1218,34913
1218,36300
1218,46623
1218,48017
1218,59269
1218,65015
1218,71460
1218,72990
1218,98776
1218,119836
1218,125899
1218,131009
1218,150287
1218,271218
1218,396959
1218,767208
1219,34
1219,67
1219,456
1219,595
1219,819
1219,1087
1219,900
1219,1249
1219,1264
1219,1239
1219,1286
1219,1025
1219,1443
1219,1229
1219,1274
1219,1621
1219,1756
1219,2102
1219,2782
1219,3139
1219,2998
1219,3092
1219,3178
1219,4415
1219,7337
1219,6998
1219,7382
1219,7741
1219,8789
1219,12468
1219,12927
1219,13332
1219,14095
1219,14193
1219,14637
1219,15531
1219,15238
1219,15793
1219,16157
1219,17677
1219,18002
1219,18158
1219,18011
1219,19081
1219,19276
1219,20449
1219,21125
1219,22531
1219,22783
1219,23150
1219,25022
1219,28843
1219,28815
1219,28946
1219,28816
1219,28947
1219,28819
1219,29165
1219,29166
1219,29035
1219,29282
1219,29168
1219,29170
1219,29039
1219,29041
1219,29278
1219,29279
1219,350757
1219,502182
1219,606906
1220,34
1220,29474
1220,29473
1220,29477
1220,29480
1220,1223
1220,29411
1220,1212
1220,29406
1220,29422
1220,1216
1220,29403
1220,29470
1220,17588
1220,29424
1220,29467
1220,29482
1220,29479
1220,29410
1220,29418
1220,29413
1220,29471
1220,1238
1220,1215
1220,2233
1220,29484
1220,29476
1220,1213
1220,29472
1220,27862
1220,29481
1220,29404
1220,29408
1220,29689
1220,29690
1220,29691
1220,29692
1220,18535
1220,29693
1221,34
1221,512
1221,646
1221,832
1221,736
1221,1247
1221,1278
1221,1237
1221,11261
1221,12227
1221,29782
1221,29784
1221,20865
1221,11339
1221,5769
1221,30754
1221,23550
1221,28645
1221,23442
1221,17350
1221,917
1221,1218
1221,1223
1221,29786
1221,29790
1221,17289
1221,29785
1221,1165
1221,11410
1221,11334
1221,2793
1221,1260
1221,3048
1221,665
1221,3726
1221,3666
1221,30931
1221,1492
1222,34
1222,79
1222,512
1222,655
1222,1114
1222,1129
1222,1247
1222,1221
1222,1223
1222,1260
1222,1552
1222,1964
1222,2589
1222,2622
1222,4212
1222,6724
1222,11334
1222,14901
1222,15965
1222,15961
1222,17457
1222,19940
1222,21673
1222,24276
1222,25867
1222,26751
1222,27059
1222,27750
1222,28329
1222,28925
1222,29176
1222,30979
1222,30931
1222,30973
1222,31217
1222,31135
1222,31209
1222,31216
1222,32660
1222,33341
1222,34299
1222,39815
1222,60289
1222,61812
1222,105512
1222,108182
1222,185469
1222,207305
1222,207306
1222,320295
1222,463661
1222,1237385
1223,34
1223,67
1223,288
1223,75
1223,468
1223,714
1223,1247
1223,1232
1223,1220
1223,1235
1223,1278
1223,1266
1223,1221
1223,1237
1223,1222
1223,21674
1223,5282
1223,23442
1223,1246
1223,15943
1223,6755
1223,2233
1223,1260
1223,5696
1223,20866
1223,31554
1223,977
1223,917
1223,30016
1223,20950
1223,20865
1223,1594
1223,20598
1223,29477
1223,31640
1223,1886
1223,1212
1223,1225
1223,28612
1223,19285
1223,22597
1223,4135
1223,31261
1223,9514
1223,31639
1223,28614
1223,29865
1223,28645
1223,3145
1223,29176
1223,16582
1223,27439
1223,6653
1223,1576
1223,1271
1223,3428
1223,1871
1223,2584
1223,1391
1223,6095
1223,1563
1223,31924
1223,31256
1223,31958
1223,1251
1223,16224
1223,606
1223,1218
1223,26896
1223,1275
1223,1215
1223,134
1223,8341
1223,21179
1223,5675
1223,3048
1223,18835
1223,29172
1223,32220
1223,30330
1223,152
1223,3666
1223,4480
1223,1627
1223,1701
1223,30931
1223,14866
1223,126
1223,13354
1223,29180
1224,34
1224,115
1224,159
1224,106
1224,256
1224,1196
1224,1182
1224,1036
1224,1617
1224,1665
1224,1895
1224,1898
1224,2462
1224,5367
1224,5506
1224,7015
1224,27502
1224,28233
1224,28867
1224,33270
1224,34578
1224,34419
1224,35598
1224,38051
1224,43117
1224,80005
1224,199151
1224,1167949
1224,1509878
1225,34
1225,512
1225,457
1225,1221
1225,1278
1225,1266
1225,1222
1225,1223
1225,1260
1225,1640
1225,1627
1225,1811
1225,1886
1225,2817
1225,15312
1225,24366
1225,28612
1225,28647
1225,32029
1225,36390
1225,65815
1225,123126
1225,203359
1225,211044
1225,244201
1225,263231
1225,271561
1225,326954
1225,360287
1225,385992
1225,531371
1225,542106
1225,544448
1225,639637
1225,891076
1225,1012623
1226,34
1226,67
1226,512
1226,483
1226,594
1226,740
1226,595
1226,777
1226,832
1226,763
1226,765
1226,847
1226,780
1226,1129
1226,1262
1226,853
1226,1239
1226,1093
1226,1286
1226,16524
1226,18123
1226,23550
1226,3089
1226,771
1226,3091
1226,761
1226,32662
1226,17074
1226,18448
1226,18330
1226,18753
1226,18765
1226,18749
1226,32663
1226,25371
1226,20449
1226,18748
1226,2686
1226,762
1226,3093
1226,32664
1226,605
1226,8377
1226,1253
1226,4811
1226,2601
1226,20975
1226,18833
1226,2782
1226,1267
1226,19463
1226,11410
1226,33889
1226,17782
1226,16526
1226,23479
1226,18259
1226,1258
1226,33890
1226,2959
1226,33891
1226,22021
1226,11271
1226,16528
1226,11341
1226,33892
1226,16437
1226,8877
1226,22004
1226,30388
1226,2843
1226,33933
1226,18434
1226,19194
1226,18313
1226,18541
1226,11334
1226,23052
1226,20193
1226,8341
1226,32661
1226,3145
1226,5145
1226,1693
1226,18783
1226,4952
1226,3460
1226,4493
1226,3097
1226,616
1226,32920
1226,31980
1226,16442
1226,14629
1226,579
1226,34006
1226,3626
1226,7768
1226,9512
1226,24283
1226,19165
1226,34007
1226,8655
1226,20725
1226,2901
1226,14899
1226,1228
1226,33281
1226,11405
1226,17898
1226,30622
1226,1241
1226,12468
1226,4465
1226,13332
1227,34
1227,172
1227,116
1227,100
1227,808
1227,1223
1227,17923
1227,35222
1227,35223
1227,18543
1227,15135
1227,4129
1227,15786
1227,14653
1227,6873
1227,1156
1227,27078
1227,7754
1227,4698
1227,13112
1227,3571
1227,35219
1227,8378
1227,35216
1227,35391
1227,7417
1227,18971
1227,14741
1227,35388
1227,1259
1227,24554
1227,35217
1227,32666
1227,35220
1227,2301
1227,32690
1227,35292
1227,2869
1227,35395
1227,35218
1227,35191
1227,4072
1227,35297
1227,23948
1227,7757
1227,13352
1227,23293
1227,35193
1227,4459
1227,35221
1227,35194
1227,19550
1227,35293
1227,35290
1227,35382
1227,1154
1227,20647
1227,5744
1227,2929
1227,5490
1227,3963
1227,15586
1227,4948
1227,10486
1227,14572
1227,35421
1227,9482
1227,12523
1227,27017
1227,18183
1227,2599
1227,27095
1227,6992
1227,13148
1227,35711
1227,35712
1227,3049
1227,1624
1227,35713
1227,18165
1227,7000
1228,34
1228,67
1228,595
1228,832
1228,819
1228,765
1228,1087
1228,1219
1228,1249
1228,1264
1228,1239
1228,1229
1228,1274
1228,1779
1228,1620
1228,1621
1228,1756
1228,3139
1228,3097
1228,3092
1228,3234
1228,5812
1228,12468
1228,14240
1228,14125
1228,17128
1228,17113
1228,17677
1228,19678
1228,20449
1228,23150
1228,23479
1228,23216
1228,39359
1228,41107
1228,41393
1228,43670
1228,49694
1228,55600
1228,166564
1228,201179
1228,215217
1228,250788
1228,299494
1228,574092
1228,860099
1229,34
1229,67
1229,814
1229,832
1229,819
1229,765
1229,1087
1229,1219
1229,1262
1229,1249
1229,1264
1229,1239
1229,1240
1229,1284
1229,1257
1229,1286
1229,1289
1229,29966
1229,695
1229,11339
1229,36123
1229,22173
1229,2922
1229,36208
1229,17677
1229,3139
1229,36031
1229,34825
1229,8491
1229,26936
1229,34804
1229,28622
1229,1231
1229,3143
1229,1245
1229,20725
1229,2306
1229,3178
1229,35948
1229,24376
1229,24295
1229,1779
1229,23550
1229,761
1229,36034
1229,3142
1229,2787
1229,36206
1229,3177
1229,2528
1229,36203
1229,5693
1229,3140
1229,36033
1229,18408
1229,1277
1229,36032
1229,3091
1229,20885
1229,29852
1229,1185
1229,2975
1229,3138
1229,8356
1229,32918
1229,15883
1229,21358
1229,25628
1229,23540
1229,3144
1229,8341
1229,1241
1229,12468
1229,3092
1229,29951
1229,1228
1229,1253
1229,1217
1229,3175
1229,18946
1229,6276
1229,36124
1229,3089
1229,1258
1229,26707
1229,29208
1229,28204
1229,36601
1229,1265
1229,1251
1229,2259
1229,3154
1229,36605
1229,1633
1229,3097
1229,3141
1229,20728
1229,3545
1229,29429
1230,34
1230,140
1230,2952
1230,3397
1230,3723
1230,12358
1230,23600
1230,26898
1230,27237
1230,29208
1231,34
1231,67
1231,468
1231,681
1231,814
1231,595
1231,832
1231,819
1231,765
1231,1087
1231,1219
1231,1262
1231,1249
1231,1264
1231,1281
1231,1239
1231,1240
1231,1257
1231,1286
1231,1025
1231,1229
1231,1524
1231,1576
1231,2582
1231,3139
1231,3125
1231,3141
1231,3092
1231,3417
1231,3175
1231,3178
1231,4155
1231,5755
1231,7661
1231,7768
1231,12468
1231,13332
1231,23550
1231,23967
1231,25687
1231,27502
1231,29208
1231,29626
1232,34
1232,79
1232,123
1232,132
1232,208
1232,1247
1232,14158
1232,19684
1232,14159
1232,5674
1232,1243
1232,28779
1232,9262
1232,28783
1232,28784
1232,28519
1232,2617
1232,26227
1232,28780
1232,4213
1232,28859
1232,28785
1232,12864
1232,28727
1232,8650
1232,28590
1232,2356
1232,28730
1232,3140
1232,3772
1232,15971
1232,28623
1232,7302
1232,3143
1232,28620
1232,576
1232,27669
1232,28591
1232,8332
1232,14995
1232,28787
1232,28962
1232,28964
1232,1524
1232,28851
1232,1166
1232,28781
1232,25891
1232,1917
1232,12306
1232,28782
1232,2624
1232,1936
1232,3773
1232,19523
1232,4120
1232,28619
1232,9264
1232,28731
1232,28853
1232,940
1232,1117
1232,28516
1232,28968
1232,28587
1232,28514
1232,28961
1232,28512
1232,28966
1232,28588
1232,28867
1232,28728
1232,28509
1232,1223
1232,28517
1232,28976
1232,7283
1232,28973
1232,18627
1232,1950
1232,4463
1232,28970
1232,21263
1232,29030
1232,1643
1232,28621
1232,2567
1232,28726
1232,28518
1232,28617
1232,28510
1232,28515
1232,29429
1232,1699
1232,678
1232,7756
1232,29430
1232,2351
1232,1637
1232,17740
1232,9504
1232,29431
1232,22948
1232,3405
1232,17311
1232,29558
1232,29559
1232,2024
1232,29293
1232,1442
1232,4998
1232,1103
1232,958
1232,29560
1232,18146
1232,4142
1233,34
1233,86
1233,1041
1233,1116
1233,1236
1233,1222
1233,1273
1233,1422
1233,1821
1233,2653
1233,3147
1233,3457
1233,3811
1233,4212
1233,4496
1233,5274
1233,5399
1233,6621
1233,11334
1233,13814
1233,17819
1233,24165
1233,25867
1233,27416
1233,28968
1233,28801
1233,30266
1233,33279
1233,48973
1233,49754
1233,60650
1233,63721
1233,140903
1233,181720
1233,221698
1234,34
1234,75
1234,1069
1234,1280
1234,1269
1234,1255
1234,1270
1234,1246
1234,2887
1234,4687
1234,13260
1234,16655
1234,27502
1234,31778
1234,161097
1234,453493
1234,922736
1234,1030640
1235,34
1235,1071
1235,1220
1235,2233
1235,1246
1235,22006
1235,29866
1235,29470
1235,1094
1235,771
1235,29865
1235,29477
1235,15943
1235,4620
1235,3048
1235,1238
1235,1391
1235,1223
1235,13106
1235,1215
1235,274
1235,2349
1235,6568
1235,1070
1235,21657
1235,30066
1235,30067
1235,30068
1235,30069
1235,14937
1235,605
1235,105
1236,34
1236,86
1236,853
1236,30268
1236,3798
1236,1233
1236,4490
1236,30267
1236,3811
1236,3147
1236,3795
1236,5274
1236,1524
1236,4216
1236,3097
1236,3802
1236,7255
1236,24672
1236,1289
1236,7302
1236,1898
1236,3457
1236,30265
1236,28621
1236,30362
1236,29876
1236,1273
1236,1251
1236,30359
1236,11341
1236,30266
1236,4690
1236,2653
1236,3852
1236,26975
1236,4496
1236,27418
1236,30360
1236,30527
1236,30528
1236,2845
1236,1643
1236,19300
1236,3394
1236,25099
1236,1133
1236,2256
1236,30607
1236,14627
1236,2231
1236,30608
1237,34
1237,1221
1237,1278
1237,1266
1237,1287
1237,928
1237,30767
1237,20865
1237,917
1237,30704
1237,977
1237,30910
1237,1260
1237,27953
1237,30276
1237,30695
1237,3666
1237,24644
1237,23442
1237,27439
1237,16582
1237,1223
1237,30709
1237,30080
1237,6653
1237,30698
1237,30330
1237,22006
1237,27546
1237,19535
1237,30706
1237,5560
1237,30711
1237,1962
1237,1897
1237,29604
1237,27287
1238,34
1238,1220
1238,1235
1238,1212
1238,2233
1238,3048
1238,3190
1238,6039
1238,6341
1238,6755
1238,7544
1238,13470
1238,14618
1238,14683
1238,14796
1238,21322
1238,52521
1238,69512
1238,70060
1238,74892
1238,111850
1238,190405
1238,251443
1238,318227
1238,1044576
1239,34
1239,67
1239,613
1239,594
1239,595
1239,819
1239,763
1239,731
1239,780
1239,984
1239,1219
1239,1249
1239,1298
1239,1025
1239,1289
1239,1229
1239,1274
1239,1779
1239,2367
1239,2782
1239,3093
1239,3139
1239,3141
1239,3092
1239,3178
1239,5118
1239,4899
1239,5755
1239,6978
1239,7093
1239,8400
1239,8934
1239,9313
1239,12468
1239,13332
1239,14133
1239,16528
1239,17074
1239,17341
1239,17781
1239,17677
1239,17782
1239,17783
1239,18184
1239,18408
1239,18448
1239,18541
1239,19022
1239,19021
1239,19997
1239,20785
1239,20885
1239,20729
1239,22173
1239,23148
1239,29170
1239,31633
1239,688869
1240,34
1240,67
1240,756
1240,832
1240,819
1240,1087
1240,1262
1240,1249
1240,1257
1240,1286
1240,1532
1240,1229
1240,1274
1240,2114
1240,3139
1240,3095
1240,3089
1240,12606
1240,23279
1240,23540
1240,23841
1240,23834
1240,27795
1240,28209
1240,30446
1240,32059
1240,32051
1240,31941
1240,31942
1240,31977
1240,32067
1240,32097
1241,34
1241,67
1241,776
1241,819
1241,832
1241,1262
1241,1249
